"concept_id_1","concept_name.x","total_patient_count","total_event_count","n","concepts","concepts2","percentile_rank","concept_code"
375265,"Superficial punctate keratitis",438906,807962,3,"48.8%~Punctate keratitis, left eye (H16.142)45586387;211879 patients | 
44.2%~Punctate keratitis, right eye (H16.141)45547821;194086 patients | 
7%~Punctate keratitis, unspecified eye (H16.149)45581594;32941 patients","Punctate keratitis, left eye | 
Punctate keratitis, right eye | 
Punctate keratitis, unspecified eye",0.898491083676269,"42513006"
45763845,"Internal hordeolum of upper eyelid",491124,792592,2,"52.5%~Hordeolum internum right upper eyelid (H00.021)45605577;253866 patients | 
47.5%~Hordeolum internum left upper eyelid (H00.024)45591211;237258 patients","Hordeolum internum right upper eyelid | 
Hordeolum internum left upper eyelid",0.897119341563786,"700366006"
45773210,"Internal hordeolum of lower eyelid",474440,776734,2,"50.8%~Hordeolum internum right lower eyelid (H00.022)45552554;238609 patients | 
49.2%~Hordeolum internum left lower eyelid (H00.025)45533178;235831 patients","Hordeolum internum right lower eyelid | 
Hordeolum internum left lower eyelid",0.895747599451303,"700368007"
4152163,"Injury of eye region",537443,769665,27,"25.1%~Unspecified injury of left eye and orbit, initial encounter (S05.92XA)45568222;135081 patients | 
23.2%~Unspecified injury of right eye and orbit, initial encounter (S05.91XA)45549060;125736 patients | 
22.2%~Unspecified injury of unspecified eye and orbit, initial encounter (S05.90XA)45573115;130029 patients | 
8.4%~Other injuries of left eye and orbit, initial encounter (S05.8X2A)45582802;45257 patients | 
8.2%~Other injuries of right eye and orbit, initial encounter (S05.8X1A)45544243;44860 patients | 
2.5%~Unspecified injury of left eye and orbit, subsequent encounter (S05.92XD)45534547;9969 patients | 
2.2%~Unspecified injury of right eye and orbit, subsequent encounter (S05.91XD)45577889;9252 patients | 
1.9%~Open bite of right eyelid and periocular area, initial encounter (S01.151A)45582761;8585 patients | 
1.8%~Open bite of left eyelid and periocular area, initial encounter (S01.152A)45597236;8319 patients | 
1.3%~Other injuries of left eye and orbit, subsequent encounter (S05.8X2D)45582803;5137 patients | 
1.2%~Other injuries of right eye and orbit, subsequent encounter (S05.8X1D)45558576;4870 patients | 
1%~Other injuries of unspecified eye and orbit, initial encounter (S05.8X9A)45563392;5451 patients | 
0.6%~Unspecified injury of unspecified eye and orbit, subsequent encounter (S05.90XD)45587600;2575 patients | 
0.1%~Open bite of unspecified eyelid and periocular area, initial encounter (S01.159A)45597237;723 patients | 
0.1%~Open bite of right eyelid and periocular area, subsequent encounter (S01.151D)45577851;571 patients | 
0.1%~Open bite of left eyelid and periocular area, subsequent encounter (S01.152D)45602060;528 patients | 
0.1%~Other injuries of unspecified eye and orbit, subsequent encounter (S05.8X9D)45573114;443 patients | 
0%~Open bite of unspecified eyelid and periocular area, subsequent encounter (S01.159D)45544198;57 patients | 
NA | 
NA | 
NA | 
NA | 
NA | 
NA | 
NA | 
NA | 
NA","Unspecified injury of left eye and orbit, initial encounter | 
Unspecified injury of right eye and orbit, initial encounter | 
Unspecified injury of unspecified eye and orbit, initial encounter | 
Other injuries of left eye and orbit, initial encounter | 
Other injuries of right eye and orbit, initial encounter | 
Unspecified injury of left eye and orbit, subsequent encounter | 
Unspecified injury of right eye and orbit, subsequent encounter | 
Open bite of right eyelid and periocular area, initial encounter | 
Open bite of left eyelid and periocular area, initial encounter | 
Other injuries of left eye and orbit, subsequent encounter | 
Other injuries of right eye and orbit, subsequent encounter | 
Other injuries of unspecified eye and orbit, initial encounter | 
Unspecified injury of unspecified eye and orbit, subsequent encounter | 
Open bite of unspecified eyelid and periocular area, initial encounter | 
Open bite of right eyelid and periocular area, subsequent encounter | 
Open bite of left eyelid and periocular area, subsequent encounter | 
Other injuries of unspecified eye and orbit, subsequent encounter | 
Open bite of unspecified eyelid and periocular area, subsequent encounter | 
Other injuries of unspecified eye and orbit | 
Unspecified injury of left eye and orbit | 
Open bite of right eyelid and periocular area | 
Other injuries of left eye and orbit | 
Unspecified injury of unspecified eye and orbit | 
Unspecified injury of right eye and orbit | 
Open bite of left eyelid and periocular area | 
Open bite of unspecified eyelid and periocular area | 
Other injuries of right eye and orbit",0.89437585733882,"282752000"
4103749,"Keratoconjunctivitis sicca (excluding Sjögren syndrome)",347942,764963,3,"38.7%~Keratoconjunctivitis sicca, not specified as Sjogren's, right eye (H16.221)45547822;135721 patients | 
38.2%~Keratoconjunctivitis sicca, not specified as Sjogren's, left eye (H16.222)45600864;134455 patients | 
23.1%~Keratoconjunctivitis sicca, not specified as Sjogren's, unspecified eye (H16.229)45600865;77766 patients","Keratoconjunctivitis sicca, not specified as Sjogren's, right eye | 
Keratoconjunctivitis sicca, not specified as Sjogren's, left eye | 
Keratoconjunctivitis sicca, not specified as Sjogren's, unspecified eye",0.893004115226337,"193776001"
375551,"Blepharochalasis",371057,736528,5,"39.1%~Blepharochalasis right upper eyelid (H02.31)45566925;143131 patients | 
35.7%~Blepharochalasis left upper eyelid (H02.34)45566926;132052 patients | 
16.1%~Blepharochalasis unspecified eye, unspecified eyelid (H02.30)45542934;57436 patients | 
4.6%~Blepharochalasis right eye, unspecified eyelid (H02.33)45586341;19553 patients | 
4.4%~Blepharochalasis left eye, unspecified eyelid (H02.36)45538167;18885 patients","Blepharochalasis right upper eyelid | 
Blepharochalasis left upper eyelid | 
Blepharochalasis unspecified eye, unspecified eyelid | 
Blepharochalasis right eye, unspecified eyelid | 
Blepharochalasis left eye, unspecified eyelid",0.891632373113855,"47704002"
376965,"Hypertensive retinopathy",312604,736382,3,"37.6%~Hypertensive retinopathy, unspecified eye (H35.039)45547866;104639 patients | 
32.3%~Hypertensive retinopathy, right eye (H35.031)45567040;108308 patients | 
30.1%~Hypertensive retinopathy, left eye (H35.032)45552669;99657 patients","Hypertensive retinopathy, unspecified eye | 
Hypertensive retinopathy, right eye | 
Hypertensive retinopathy, left eye",0.890260631001372,"6962006"
4265749,"Meibomian gland dysfunction",406643,731274,4,"48.8%~Meibomian gland dysfunction left eye, upper and lower eyelids (H02.88B)1595585;198699 patients | 
27.5%~Meibomian gland dysfunction of left eye, unspecified eyelid (H02.886)1595582;104406 patients | 
14.9%~Meibomian gland dysfunction left lower eyelid (H02.885)1595581;63855 patients | 
8.8%~Meibomian gland dysfunction left upper eyelid (H02.884)1595580;39683 patients","Meibomian gland dysfunction left eye, upper and lower eyelids | 
Meibomian gland dysfunction of left eye, unspecified eyelid | 
Meibomian gland dysfunction left lower eyelid | 
Meibomian gland dysfunction left upper eyelid",0.888888888888889,"397549002"
381295,"Senile cataract",172574,691392,3,"49.3%~Age-related cataract, morgagnian type, right eye (H25.21)45591300;84754 patients | 
46.2%~Age-related cataract, morgagnian type, left eye (H25.22)45600889;79525 patients | 
4.4%~Age-related cataract, morgagnian type, unspecified eye (H25.20)45562206;8295 patients","Age-related cataract, morgagnian type, right eye | 
Age-related cataract, morgagnian type, left eye | 
Age-related cataract, morgagnian type, unspecified eye",0.886145404663923,"39450006"
4130588,"Morgagnian cataract",172574,691392,3,"49.3%~Age-related cataract, morgagnian type, right eye (H25.21)45591300;84754 patients | 
46.2%~Age-related cataract, morgagnian type, left eye (H25.22)45600889;79525 patients | 
4.4%~Age-related cataract, morgagnian type, unspecified eye (H25.20)45562206;8295 patients","Age-related cataract, morgagnian type, right eye | 
Age-related cataract, morgagnian type, left eye | 
Age-related cataract, morgagnian type, unspecified eye",0.886145404663923,"264443002"
319016,"Retinal lattice degeneration",276013,667560,3,"50.3%~Lattice degeneration of retina, left eye (H35.412)45591328;136727 patients | 
45.4%~Lattice degeneration of retina, right eye (H35.411)45586447;123780 patients | 
4.3%~Lattice degeneration of retina, unspecified eye (H35.419)45576736;15506 patients","Lattice degeneration of retina, left eye | 
Lattice degeneration of retina, right eye | 
Lattice degeneration of retina, unspecified eye",0.88477366255144,"3577000"
4055484,"Rhegmatogenous retinal detachment",190569,648730,3,"48.9%~Unspecified retinal detachment with retinal break, right eye (H33.001)45562223;92082 patients | 
45.1%~Unspecified retinal detachment with retinal break, left eye (H33.002)45576718;85515 patients | 
6%~Unspecified retinal detachment with retinal break, unspecified eye (H33.009)45596063;12972 patients","Unspecified retinal detachment with retinal break, right eye | 
Unspecified retinal detachment with retinal break, left eye | 
Unspecified retinal detachment with retinal break, unspecified eye",0.883401920438957,"19620000"
373202,"Corneal ulcer",169901,642379,3,"47.7%~Unspecified corneal ulcer, left eye (H16.002)45538212;78315 patients | 
45.3%~Unspecified corneal ulcer, right eye (H16.001)45586384;75119 patients | 
7%~Unspecified corneal ulcer, unspecified eye (H16.009)45605618;16467 patients","Unspecified corneal ulcer, left eye | 
Unspecified corneal ulcer, right eye | 
Unspecified corneal ulcer, unspecified eye",0.882030178326475,"91514001"
374640,"Serous retinal detachment",219746,625704,3,"43%~Serous retinal detachment, right eye (H33.21)45581645;91837 patients | 
40.9%~Serous retinal detachment, left eye (H33.22)45576725;87380 patients | 
16.1%~Serous retinal detachment, unspecified eye (H33.20)45547860;40529 patients","Serous retinal detachment, right eye | 
Serous retinal detachment, left eye | 
Serous retinal detachment, unspecified eye",0.880658436213992,"38599001"
373487,"Ischemic optic neuropathy",170825,623254,3,"45.3%~Ischemic optic neuropathy, right eye (H47.011)45571996;73485 patients | 
44.5%~Ischemic optic neuropathy, left eye (H47.012)45581686;73155 patients | 
10.2%~Ischemic optic neuropathy, unspecified eye (H47.019)45543064;24185 patients","Ischemic optic neuropathy, right eye | 
Ischemic optic neuropathy, left eye | 
Ischemic optic neuropathy, unspecified eye",0.879286694101509,"14357004"
372907,"Scarred macula",235776,622518,3,"48.7%~Macula scars of posterior pole (postinflammatory) (post-traumatic), left eye (H31.012)45543018;112744 patients | 
47.3%~Macula scars of posterior pole (postinflammatory) (post-traumatic), right eye (H31.011)45547849;110681 patients | 
4%~Macula scars of posterior pole (postinflammatory) (post-traumatic), unspecified eye (H31.019)45567025;12351 patients","Macula scars of posterior pole (postinflammatory) (post-traumatic), left eye | 
Macula scars of posterior pole (postinflammatory) (post-traumatic), right eye | 
Macula scars of posterior pole (postinflammatory) (post-traumatic), unspecified eye",0.877914951989026,"18410006"
4009187,"Manifest vertical squint",238225,622370,2,"51.8%~Vertical strabismus, right eye (H50.21)45557459;123530 patients | 
48.2%~Vertical strabismus, left eye (H50.22)45533349;114695 patients","Vertical strabismus, right eye | 
Vertical strabismus, left eye",0.876543209876543,"111530003"
4023310,"Blindness AND/OR vision impairment level",172629,613251,2,"92.5%~Blindness, one eye, unspecified eye (H54.40)45552723;154365 patients | 
7.5%~Unqualified visual loss, one eye, unspecified (H54.60)45557477;18264 patients","Blindness, one eye, unspecified eye | 
Unqualified visual loss, one eye, unspecified",0.87517146776406,"105597003"
46273180,"Retinal detachment with single break",169777,603359,3,"51.8%~Retinal detachment with single break, right eye (H33.011)45533291;87016 patients | 
46.9%~Retinal detachment with single break, left eye (H33.012)45571947;78921 patients | 
1.3%~Retinal detachment with single break, unspecified eye (H33.019)45596064;3840 patients","Retinal detachment with single break, right eye | 
Retinal detachment with single break, left eye | 
Retinal detachment with single break, unspecified eye",0.873799725651577,"712506009"
45763584,"Proliferative retinopathy due to type 1 diabetes mellitus",105109,593996,18,"25.4%~Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye (E10.3511)37200165;17730 patients | 
23.9%~Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye (E10.3512)37200166;16441 patients | 
12.1%~Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye (E10.3591)37200189;18074 patients | 
11.6%~Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye (E10.3592)37200190;17293 patients | 
8.7%~Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye (E10.3599)37200192;12739 patients | 
4%~Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye (E10.3519)37200168;3687 patients | 
2.6%~Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, left eye (E10.3522)37200171;2680 patients | 
2.5%~Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye (E10.3521)37200170;2732 patients | 
2%~Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye (E10.3532)37200176;2180 patients | 
1.9%~Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye (E10.3531)37200175;2209 patients | 
1.6%~Type 1 diabetes mellitus with stable proliferative diabetic retinopathy, right eye (E10.3551)37200185;3226 patients | 
1.5%~Type 1 diabetes mellitus with stable proliferative diabetic retinopathy, left eye (E10.3552)37200186;2927 patients | 
0.8%~Type 1 diabetes mellitus with stable proliferative diabetic retinopathy, unspecified eye (E10.3559)37200188;1402 patients | 
0.5%~Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye (E10.3541)37200180;606 patients | 
0.4%~Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye (E10.3542)37200181;576 patients | 
0.3%~Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye (E10.3539)37200178;389 patients | 
0.1%~Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, unspecified eye (E10.3529)37200173;167 patients | 
0%~Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, unspecified eye (E10.3549)37200183;51 patients","Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye | 
Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye | 
Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye | 
Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye | 
Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye | 
Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye | 
Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, left eye | 
Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye | 
Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye | 
Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye | 
Type 1 diabetes mellitus with stable proliferative diabetic retinopathy, right eye | 
Type 1 diabetes mellitus with stable proliferative diabetic retinopathy, left eye | 
Type 1 diabetes mellitus with stable proliferative diabetic retinopathy, unspecified eye | 
Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye | 
Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye | 
Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye | 
Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, unspecified eye | 
Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, unspecified eye",0.872427983539095,"60971000119101"
375249,"Traction detachment of retina",135496,588280,3,"49.8%~Traction detachment of retina, left eye (H33.42)45538258;66350 patients | 
48.6%~Traction detachment of retina, right eye (H33.41)45576727;64848 patients | 
1.6%~Traction detachment of retina, unspecified eye (H33.40)45596067;4298 patients","Traction detachment of retina, left eye | 
Traction detachment of retina, right eye | 
Traction detachment of retina, unspecified eye",0.871056241426612,"34711008"
313761,"Central retinal vein occlusion",150066,578992,6,"45.9%~Central retinal vein occlusion, left eye, stable (H34.8122)37200360;66222 patients | 
43.6%~Central retinal vein occlusion, right eye, stable (H34.8112)37200357;63909 patients | 
10.5%~Central retinal vein occlusion, unspecified eye, stable (H34.8192)37200366;19935 patients | 
NA | 
NA | 
NA","Central retinal vein occlusion, left eye, stable | 
Central retinal vein occlusion, right eye, stable | 
Central retinal vein occlusion, unspecified eye, stable | 
Central retinal vein occlusion, right eye | 
Central retinal vein occlusion, unspecified eye | 
Central retinal vein occlusion, left eye",0.869684499314129,"68478007"
374649,"Strabismic amblyopia",234215,565353,3,"52.1%~Strabismic amblyopia, left eye (H53.032)45576789;121030 patients | 
43.9%~Strabismic amblyopia, right eye (H53.031)45586510;102384 patients | 
4%~Strabismic amblyopia, unspecified eye (H53.039)45596132;10801 patients","Strabismic amblyopia, left eye | 
Strabismic amblyopia, right eye | 
Strabismic amblyopia, unspecified eye",0.868312757201646,"35600002"
316126,"Crystalline deposits in vitreous",198190,551962,3,"51.1%~Crystalline deposits in vitreous body, left eye (H43.22)45591359;99917 patients | 
46.6%~Crystalline deposits in vitreous body, right eye (H43.21)45557432;90930 patients | 
2.3%~Crystalline deposits in vitreous body, unspecified eye (H43.20)45586472;7343 patients","Crystalline deposits in vitreous body, left eye | 
Crystalline deposits in vitreous body, right eye | 
Crystalline deposits in vitreous body, unspecified eye",0.866941015089163,"29297002"
45757571,"Bilateral visual impairment",47510,527412,3,"100%~Blindness, one eye, low vision other eye, unspecified eyes (H54.10)45572017;47510 patients | 
NA | 
NA","Blindness, one eye, low vision other eye, unspecified eyes | 
Blindness, left eye, low vision right eye | 
Blindness, right eye, low vision left eye",0.86556927297668,"218951000119100"
438422,"Primary iridocyclitis",191842,526518,3,"49.2%~Primary iridocyclitis, left eye (H20.012)45567002;93593 patients | 
48.7%~Primary iridocyclitis, right eye (H20.011)45600883;92991 patients | 
2.1%~Primary iridocyclitis, unspecified eye (H20.019)45567003;5258 patients","Primary iridocyclitis, left eye | 
Primary iridocyclitis, right eye | 
Primary iridocyclitis, unspecified eye",0.864197530864197,"12630008"
4317982,"Lower eyelid ectropion",236590,519797,2,"50.5%~Unspecified ectropion of left lower eyelid (H02.105)45538162;119806 patients | 
49.5%~Unspecified ectropion of right lower eyelid (H02.102)45557276;116784 patients","Unspecified ectropion of left lower eyelid | 
Unspecified ectropion of right lower eyelid",0.862825788751715,"95758006"
4120318,"Retinal round hole",202329,516311,3,"49.2%~Round hole, left eye (H33.322)45552666;98771 patients | 
48.9%~Round hole, right eye (H33.321)45586442;97758 patients | 
1.9%~Round hole, unspecified eye (H33.329)45581647;5800 patients","Round hole, left eye | 
Round hole, right eye | 
Round hole, unspecified eye",0.861454046639232,"302888003"
437540,"Central retinal artery occlusion",101505,503541,3,"49.9%~Central retinal artery occlusion, right eye (H34.11)45547861;46675 patients | 
42.9%~Central retinal artery occlusion, left eye (H34.12)45591320;41456 patients | 
7.2%~Central retinal artery occlusion, unspecified eye (H34.10)45567036;13374 patients","Central retinal artery occlusion, right eye | 
Central retinal artery occlusion, left eye | 
Central retinal artery occlusion, unspecified eye",0.860082304526749,"38742007"
381572,"Abducens nerve palsy",143531,465208,3,"45.7%~Sixth [abducent] nerve palsy, left eye (H49.22)45581694;61832 patients | 
38.5%~Sixth [abducent] nerve palsy, right eye (H49.21)45596120;51592 patients | 
15.7%~Sixth [abducent] nerve palsy, unspecified eye (H49.20)45605707;30107 patients","Sixth [abducent] nerve palsy, left eye | 
Sixth [abducent] nerve palsy, right eye | 
Sixth [abducent] nerve palsy, unspecified eye",0.854595336076818,"398760006"
437544,"Arterial retinal branch occlusion",118829,456139,3,"50.3%~Retinal artery branch occlusion, right eye (H34.231)45543024;56770 patients | 
42.1%~Retinal artery branch occlusion, left eye (H34.232)45562226;48739 patients | 
7.5%~Retinal artery branch occlusion, unspecified eye (H34.239)45600903;13320 patients","Retinal artery branch occlusion, right eye | 
Retinal artery branch occlusion, left eye | 
Retinal artery branch occlusion, unspecified eye",0.853223593964335,"50821009"
381033,"Aphakia",127307,448158,3,"49.1%~Aphakia, right eye (H27.01)45543010;60415 patients | 
46.4%~Aphakia, left eye (H27.02)45533283;56583 patients | 
4.5%~Aphakia, unspecified eye (H27.00)45605652;10309 patients","Aphakia, right eye | 
Aphakia, left eye | 
Aphakia, unspecified eye",0.851851851851852,"24010005"
375285,"Monocular esotropia",186264,442825,2,"52.4%~Monocular esotropia, left eye (H50.012)45596123;96458 patients | 
47.6%~Monocular esotropia, right eye (H50.011)45586499;89806 patients","Monocular esotropia, left eye | 
Monocular esotropia, right eye",0.850480109739369,"5455000"
441851,"Serous detachment of retinal pigment epithelium",110425,435763,3,"49.1%~Serous detachment of retinal pigment epithelium, left eye (H35.722)45571961;53500 patients | 
48.2%~Serous detachment of retinal pigment epithelium, right eye (H35.721)45600915;51834 patients | 
2.7%~Serous detachment of retinal pigment epithelium, unspecified eye (H35.729)45552679;5091 patients","Serous detachment of retinal pigment epithelium, left eye | 
Serous detachment of retinal pigment epithelium, right eye | 
Serous detachment of retinal pigment epithelium, unspecified eye",0.849108367626886,"52002008"
377560,"Internal hordeolum",248051,431564,3,"37.7%~Hordeolum internum unspecified eye, unspecified eyelid (H00.029)45576619;96384 patients | 
34.6%~Hordeolum internum right eye, unspecified eyelid (H00.023)45586329;81880 patients | 
27.7%~Hordeolum internum left eye, unspecified eyelid (H00.026)45586330;69787 patients","Hordeolum internum unspecified eye, unspecified eyelid | 
Hordeolum internum right eye, unspecified eyelid | 
Hordeolum internum left eye, unspecified eyelid",0.847736625514403,"414521009"
46273990,"Retinal detachment with multiple breaks",110169,430575,3,"51.2%~Retinal detachment with multiple breaks, right eye (H33.021)45533292;56066 patients | 
48.2%~Retinal detachment with multiple breaks, left eye (H33.022)45567030;52805 patients | 
0.6%~Retinal detachment with multiple breaks, unspecified eye (H33.029)45552660;1298 patients","Retinal detachment with multiple breaks, right eye | 
Retinal detachment with multiple breaks, left eye | 
Retinal detachment with multiple breaks, unspecified eye",0.84636488340192,"712507000"
435993,"Foreign body in conjunctival sac",307381,418855,9,"45.3%~Foreign body in conjunctival sac, right eye, initial encounter (T15.11XA)45589510;140216 patients | 
44.5%~Foreign body in conjunctival sac, left eye, initial encounter (T15.12XA)45584647;138833 patients | 
4.1%~Foreign body in conjunctival sac, unspecified eye, initial encounter (T15.10XA)45589508;12125 patients | 
3.1%~Foreign body in conjunctival sac, left eye, subsequent encounter (T15.12XD)45541249;7750 patients | 
2.7%~Foreign body in conjunctival sac, right eye, subsequent encounter (T15.11XD)45550905;7697 patients | 
0.3%~Foreign body in conjunctival sac, unspecified eye, subsequent encounter (T15.10XD)45589509;760 patients | 
NA | 
NA | 
NA","Foreign body in conjunctival sac, right eye, initial encounter | 
Foreign body in conjunctival sac, left eye, initial encounter | 
Foreign body in conjunctival sac, unspecified eye, initial encounter | 
Foreign body in conjunctival sac, left eye, subsequent encounter | 
Foreign body in conjunctival sac, right eye, subsequent encounter | 
Foreign body in conjunctival sac, unspecified eye, subsequent encounter | 
Foreign body in conjunctival sac, unspecified eye | 
Foreign body in conjunctival sac, left eye | 
Foreign body in conjunctival sac, right eye",0.842249657064472,"52497002"
432621,"Purulent endophthalmitis",100938,411814,3,"43.6%~Unspecified purulent endophthalmitis, right eye (H44.001)45576757;37688 patients | 
43.5%~Unspecified purulent endophthalmitis, left eye (H44.002)45557434;38155 patients | 
12.9%~Unspecified purulent endophthalmitis, unspecified eye (H44.009)45562249;25095 patients","Unspecified purulent endophthalmitis, right eye | 
Unspecified purulent endophthalmitis, left eye | 
Unspecified purulent endophthalmitis, unspecified eye",0.840877914951989,"41720003"
373203,"Central opacity of cornea",152218,402026,3,"49.7%~Central corneal opacity, right eye (H17.11)45591276;75931 patients | 
48.6%~Central corneal opacity, left eye (H17.12)45596030;72691 patients | 
1.7%~Central corneal opacity, unspecified eye (H17.10)45533251;3596 patients","Central corneal opacity, right eye | 
Central corneal opacity, left eye | 
Central corneal opacity, unspecified eye",0.838134430727023,"56530002"
45757695,"Total retinal detachment",114815,397703,3,"50.2%~Total retinal detachment, right eye (H33.051)45576722;56598 patients | 
46.8%~Total retinal detachment, left eye (H33.052)45591313;53175 patients | 
3%~Total retinal detachment, unspecified eye (H33.059)45533293;5042 patients","Total retinal detachment, right eye | 
Total retinal detachment, left eye | 
Total retinal detachment, unspecified eye",0.83676268861454,"331111000119108"
201254,"Type 1 diabetes mellitus",116355,391940,12,"18.3%~Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye (E10.3591)37200189;18074 patients | 
17.6%~Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye (E10.3592)37200190;17293 patients | 
14.7%~Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye (E10.3299)37200148;13427 patients | 
13.2%~Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye (E10.3599)37200192;12739 patients | 
10.3%~Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye (E10.3291)37200145;17315 patients | 
8.6%~Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye (E10.3292)37200146;14795 patients | 
4.5%~Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye (E10.3391)37200153;6426 patients | 
4%~Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye (E10.3392)37200154;5710 patients | 
2.9%~Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye (E10.3399)37200156;3021 patients | 
2.5%~Type 1 diabetes mellitus with stable proliferative diabetic retinopathy, right eye (E10.3551)37200185;3226 patients | 
2.3%~Type 1 diabetes mellitus with stable proliferative diabetic retinopathy, left eye (E10.3552)37200186;2927 patients | 
1.1%~Type 1 diabetes mellitus with stable proliferative diabetic retinopathy, unspecified eye (E10.3559)37200188;1402 patients","Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye | 
Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye | 
Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye | 
Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye | 
Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye | 
Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye | 
Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye | 
Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye | 
Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye | 
Type 1 diabetes mellitus with stable proliferative diabetic retinopathy, right eye | 
Type 1 diabetes mellitus with stable proliferative diabetic retinopathy, left eye | 
Type 1 diabetes mellitus with stable proliferative diabetic retinopathy, unspecified eye",0.835390946502058,"46635009"
381581,"Chalazion",254441,389784,3,"44.3%~Chalazion unspecified eye, unspecified eyelid (H00.19)45533179;116044 patients | 
28.7%~Chalazion right eye, unspecified eyelid (H00.13)45542920;70562 patients | 
27.1%~Chalazion left eye, unspecified eyelid (H00.16)45547773;67835 patients","Chalazion unspecified eye, unspecified eyelid | 
Chalazion right eye, unspecified eyelid | 
Chalazion left eye, unspecified eyelid",0.834019204389575,"1482004"
380720,"Secondary corneal edema",125225,387981,3,"49.6%~Secondary corneal edema, right eye (H18.231)45562177;61229 patients | 
48.3%~Secondary corneal edema, left eye (H18.232)45581610;59872 patients | 
2.1%~Secondary corneal edema, unspecified eye (H18.239)45586401;4124 patients","Secondary corneal edema, right eye | 
Secondary corneal edema, left eye | 
Secondary corneal edema, unspecified eye",0.832647462277092,"27536004"
